Nitrite measurement using Nitric Oxide Analyzer
Peaks are formed when tested solutions are injected into the purge vessel
This data corresponds to peaks from standard test solutions

Time	Voltage
0.335932	0.80
0.335935	1.00
0.335938	0.80
0.335941	0.50
0.335944	0.80
0.335947	0.80
0.335950	1.00
0.335952	0.80
0.335955	0.90
0.335958	0.70
0.335961	1.70
0.335964	0.80
0.335967	0.60
0.335970	0.80
0.335973	0.90
0.335976	1.00
0.335978	1.10
0.335981	1.10
0.335984	0.70
0.335987	0.70
0.335990	1.10
0.335993	0.50
0.335996	0.90
0.335999	0.70
0.336002	0.90
0.336005	1.40
0.336007	0.80
0.336010	0.60
0.336013	1.00
0.336016	0.70
0.336019	0.80
0.336022	1.10
0.336025	0.60
0.336028	0.80
0.336031	0.80
0.336033	0.40
0.336036	0.70
0.336039	1.00
0.336042	1.10
0.336045	0.70
0.336048	0.80
0.336051	1.50
0.336054	1.00
0.336057	1.00
0.336059	0.70
0.336062	1.00
0.336065	0.90
0.336068	1.10
0.336071	0.80
0.336074	0.90
0.336077	1.00
0.336080	0.60
0.336083	0.90
0.336086	0.70
0.336088	0.70
0.336091	0.50
0.336094	1.00
0.336097	0.70
0.336100	1.10
0.336103	1.20
0.336106	0.90
0.336109	1.00
0.336112	0.90
0.336114	1.10
0.336117	0.80
0.336120	1.00
0.336123	0.90
0.336126	0.50
0.336129	0.80
0.336132	0.50
0.336135	0.60
0.336138	1.00
0.336141	0.60
0.336143	0.90
0.336146	1.00
0.336149	0.90
0.336152	1.30
0.336155	0.90
0.336158	0.90
0.336161	1.30
0.336164	1.00
0.336167	1.10
0.336169	0.90
0.336172	0.70
0.336175	1.20
0.336178	0.60
0.336181	1.00
0.336184	0.80
0.336187	0.50
0.336190	0.90
0.336193	0.80
0.336195	0.50
0.336198	0.90
0.336201	0.60
0.336204	0.70
0.336207	0.70
0.336210	0.80
0.336213	0.50
0.336216	0.60
0.336219	0.80
0.336222	1.10
0.336224	0.30
0.336227	0.60
0.336230	0.90
0.336233	1.10
0.336236	0.80
0.336239	0.70
0.336242	0.70
0.336245	1.20
0.336248	0.70
0.336250	0.80
0.336253	1.10
0.336256	0.80
0.336259	0.60
0.336262	1.20
0.336265	1.10
0.336268	0.50
0.336271	0.60
0.336274	0.60
0.336277	0.90
0.336279	1.10
0.336282	0.70
0.336285	0.80
0.336288	0.80
0.336291	0.80
0.336294	0.70
0.336297	0.70
0.336300	0.50
0.336303	0.80
0.336305	0.90
0.336308	1.50
0.336311	0.70
0.336314	1.10
0.336317	0.60
0.336320	1.20
0.336323	1.00
0.336326	0.90
0.336329	0.80
0.336331	0.80
0.336334	1.30
0.336337	0.90
0.336340	1.30
0.336343	1.10
0.336346	0.70
0.336349	1.00
0.336352	1.30
0.336355	1.00
0.336358	0.80
0.336360	1.40
0.336363	1.10
0.336366	1.20
0.336369	1.10
0.336372	1.00
0.336375	1.10
0.336378	0.80
0.336381	0.90
0.336384	1.00
0.336386	1.10
0.336389	1.00
0.336392	0.50
0.336395	0.80
0.336398	0.80
0.336401	0.80
0.336404	1.10
0.336407	1.00
0.336410	0.50
0.336413	0.80
0.336415	0.60
0.336418	0.60
0.336421	0.90
0.336424	0.70
0.336427	1.30
0.336430	0.90
0.336433	0.80
0.336436	1.10
0.336439	0.70
0.336441	0.90
0.336444	0.50
0.336447	1.40
0.336450	0.80
0.336453	1.00
0.336456	1.00
0.336459	1.00
0.336462	0.80
0.336465	0.70
0.336467	0.70
0.336470	0.80
0.336473	1.00
0.336476	0.70
0.336479	0.30
0.336482	1.30
0.336485	0.40
0.336488	1.00
0.336491	0.80
0.336494	0.80
0.336496	1.00
0.336499	0.50
0.336502	0.40
0.336505	0.70
0.336508	0.80
0.336511	1.40
0.336514	0.80
0.336517	0.80
0.336520	1.50
0.336522	0.70
0.336525	1.10
0.336528	0.60
0.336531	0.90
0.336534	0.70
0.336537	1.10
0.336540	0.80
0.336543	0.70
0.336546	0.90
0.336549	0.90
0.336551	1.20
0.336554	1.10
0.336557	0.80
0.336560	1.00
0.336563	0.90
0.336566	0.60
0.336569	0.80
0.336572	0.80
0.336575	0.70
0.336577	0.70
0.336580	0.60
0.336583	0.80
0.336586	0.80
0.336589	1.10
0.336592	1.00
0.336595	0.70
0.336598	0.70
0.336601	0.90
0.336603	0.70
0.336606	1.10
0.336609	1.00
0.336612	0.30
0.336615	0.90
0.336618	1.00
0.336621	1.10
0.336624	0.50
0.336627	1.00
0.336630	1.10
0.336632	0.60
0.336635	0.50
0.336638	1.00
0.336641	0.80
0.336644	0.60
0.336647	0.40
0.336650	0.90
0.336653	0.80
0.336656	0.70
0.336658	0.70
0.336661	0.80
0.336664	0.30
0.336667	1.10
0.336670	1.30
0.336673	0.90
0.336676	0.80
0.336679	1.20
0.336682	0.60
0.336684	0.90
0.336687	1.00
0.336690	1.20
0.336693	0.80
0.336696	0.60
0.336699	0.90
0.336702	1.20
0.336705	1.20
0.336708	0.40
0.336711	0.40
0.336713	0.70
0.336716	0.90
0.336719	1.00
0.336722	1.20
0.336725	0.90
0.336728	0.50
0.336731	0.80
0.336734	0.90
0.336737	0.90
0.336739	0.40
0.336742	1.10
0.336745	1.40
0.336748	0.80
0.336751	0.70
0.336754	0.80
0.336757	0.30
0.336760	0.60
0.336763	1.00
0.336766	0.80
0.336768	0.90
0.336771	0.90
0.336774	0.80
0.336777	1.00
0.336780	0.80
0.336783	0.50
0.336786	0.90
0.336789	0.80
0.336792	0.80
0.336794	1.00
0.336797	0.80
0.336800	1.30
0.336803	1.00
0.336806	0.80
0.336809	0.70
0.336812	0.90
0.336815	0.70
0.336818	0.90
0.336820	1.30
0.336823	0.90
0.336826	1.00
0.336829	1.00
0.336832	0.80
0.336835	0.70
0.336838	1.10
0.336841	1.10
0.336844	1.00
0.336847	1.00
0.336849	0.50
0.336852	1.20
0.336855	0.80
0.336858	0.80
0.336861	0.70
0.336864	1.20
0.336867	0.80
0.336870	1.30
0.336873	0.90
0.336875	1.00
0.336878	0.60
0.336881	1.20
0.336884	0.70
0.336887	1.00
0.336890	0.80
0.336893	1.10
0.336896	0.60
0.336899	0.90
0.336902	0.70
0.336904	0.80
0.336907	0.70
0.336910	1.10
0.336913	0.70
0.336916	1.60
0.336919	0.90
0.336922	1.20
0.336925	0.60
0.336928	0.90
0.336930	0.60
0.336933	0.80
0.336936	0.90
0.336939	0.70
0.336942	1.00
0.336945	0.60
0.336948	1.10
0.336951	1.00
0.336954	0.90
0.336956	0.80
0.336959	0.90
0.336962	1.30
0.336965	0.70
0.336968	1.00
0.336971	0.70
0.336974	0.70
0.336977	0.90
0.336980	1.30
0.336983	1.30
0.336985	0.70
0.336988	0.70
0.336991	0.80
0.336994	1.00
0.336997	1.00
0.337000	1.10
0.337003	0.40
0.337006	0.30
0.337009	0.10
0.337011	0.80
0.337014	0.70
0.337017	0.90
0.337020	1.00
0.337023	0.60
0.337026	0.30
0.337029	0.70
0.337032	1.20
0.337035	0.60
0.337038	0.80
0.337040	0.70
0.337043	1.20
0.337046	0.70
0.337049	1.00
0.337052	0.90
0.337055	0.80
0.337058	0.90
0.337061	0.90
0.337064	0.60
0.337066	0.90
0.337069	1.10
0.337072	1.20
0.337075	1.00
0.337078	1.10
0.337081	1.00
0.337084	1.10
0.337087	0.60
0.337090	1.00
0.337092	0.60
0.337095	0.90
0.337098	1.00
0.337101	1.50
0.337104	1.00
0.337107	0.60
0.337110	1.00
0.337113	0.90
0.337116	0.90
0.337119	1.20
0.337121	0.80
0.337124	0.70
0.337127	0.60
0.337130	0.80
0.337133	1.50
0.337136	1.30
0.337139	0.70
0.337142	0.30
0.337145	1.30
0.337147	1.00
0.337150	1.20
0.337153	0.70
0.337156	0.40
0.337159	0.30
0.337162	1.10
0.337165	1.60
0.337168	0.80
0.337171	0.60
0.337174	0.80
0.337176	0.90
0.337179	1.00
0.337182	1.20
0.337185	1.00
0.337188	0.70
0.337191	0.80
0.337194	0.80
0.337197	1.00
0.337200	0.70
0.337202	0.50
0.337205	1.10
0.337208	1.00
0.337211	0.60
0.337214	0.90
0.337217	0.50
0.337220	0.60
0.337223	0.50
0.337226	1.10
0.337228	0.60
0.337231	0.40
0.337234	0.70
0.337237	0.70
0.337240	0.70
0.337243	1.20
0.337246	1.00
0.337249	0.80
0.337252	0.80
0.337255	1.10
0.337257	0.90
0.337260	0.80
0.337263	0.30
0.337266	0.80
0.337269	1.00
0.337272	0.90
0.337275	1.30
0.337278	0.90
0.337281	0.80
0.337283	1.20
0.337286	1.20
0.337289	0.60
0.337292	0.80
0.337295	1.70
0.337298	1.00
0.337301	1.10
0.337304	1.30
0.337307	1.10
0.337309	0.80
0.337312	0.70
0.337315	1.00
0.337318	1.10
0.337321	0.50
0.337324	0.90
0.337327	0.60
0.337330	1.00
0.337333	0.80
0.337336	1.20
0.337338	1.00
0.337341	1.00
0.337344	1.40
0.337347	0.90
0.337350	1.30
0.337353	1.30
0.337356	0.60
0.337359	0.50
0.337362	1.80
0.337364	0.90
0.337367	0.80
0.337370	0.80
0.337373	0.40
0.337376	0.90
0.337379	0.90
0.337382	0.80
0.337385	0.70
0.337388	1.50
0.337391	1.10
0.337393	1.10
0.337396	1.10
0.337399	0.70
0.337402	0.60
0.337405	0.70
0.337408	0.80
0.337411	0.50
0.337414	0.40
0.337417	1.00
0.337419	1.30
0.337422	0.50
0.337425	1.10
0.337428	1.20
0.337431	1.00
0.337434	1.30
0.337437	1.00
0.337440	0.50
0.337443	0.70
0.337445	0.70
0.337448	1.20
0.337451	0.50
0.337454	0.60
0.337457	1.20
0.337460	0.80
0.337463	1.10
0.337466	0.70
0.337469	0.90
0.337472	0.70
0.337474	1.10
0.337477	0.60
0.337480	0.50
0.337483	0.70
0.337486	1.70
0.337489	0.70
0.337492	0.80
0.337495	0.90
0.337498	0.90
0.337500	0.80
0.337503	1.10
0.337506	1.50
0.337509	0.90
0.337512	0.50
0.337515	0.80
0.337518	0.90
0.337521	1.00
0.337524	1.30
0.337527	1.20
0.337529	1.10
0.337532	1.00
0.337535	0.60
0.337538	0.70
0.337541	0.80
0.337544	0.90
0.337547	1.60
0.337550	0.50
0.337553	1.00
0.337555	1.00
0.337558	1.10
0.337561	1.10
0.337564	0.90
0.337567	0.90
0.337570	0.50
0.337573	0.70
0.337576	0.80
0.337579	1.30
0.337581	1.10
0.337584	0.60
0.337587	1.20
0.337590	0.80
0.337593	1.20
0.337596	1.40
0.337599	0.90
0.337602	0.80
0.337605	1.00
0.337608	0.60
0.337610	0.70
0.337613	1.10
0.337616	1.40
0.337619	0.70
0.337622	0.80
0.337625	0.80
0.337628	1.10
0.337631	1.10
0.337634	2.00
0.337636	1.00
0.337639	0.60
0.337642	1.20
0.337645	1.10
0.337648	0.50
0.337651	0.60
0.337654	1.30
0.337657	0.80
0.337660	1.10
0.337663	1.40
0.337665	1.20
0.337668	0.60
0.337671	1.10
0.337674	0.80
0.337677	0.80
0.337680	1.00
0.337683	1.20
0.337686	0.60
0.337689	1.30
0.337691	0.80
0.337694	0.90
0.337697	0.90
0.337700	0.80
0.337703	1.20
0.337706	1.10
0.337709	1.00
0.337712	0.80
0.337715	1.00
0.337717	1.00
0.337720	1.80
0.337723	0.80
0.337726	1.50
0.337729	0.60
0.337732	1.20
0.337735	1.10
0.337738	0.60
0.337741	0.90
0.337744	0.80
0.337746	0.90
0.337749	1.10
0.337752	1.10
0.337755	0.40
0.337758	0.80
0.337761	1.10
0.337764	1.30
0.337767	0.90
0.337770	0.50
0.337772	0.80
0.337775	0.90
0.337778	0.80
0.337781	0.80
0.337784	1.20
0.337787	1.40
0.337790	0.90
0.337793	0.80
0.337796	0.90
0.337799	0.90
0.337801	0.80
0.337804	1.40
0.337807	0.70
0.337810	0.50
0.337813	0.80
0.337816	0.90
0.337819	0.90
0.337822	0.90
0.337825	0.80
0.337827	0.80
0.337830	1.00
0.337833	0.60
0.337836	0.40
0.337839	1.10
0.337842	0.80
0.337845	1.30
0.337848	0.90
0.337851	1.00
0.337853	0.90
0.337856	1.20
0.337859	0.40
0.337862	0.50
0.337865	1.30
0.337868	0.60
0.337871	0.60
0.337874	0.70
0.337877	0.70
0.337880	1.00
0.337882	1.10
0.337885	0.80
0.337888	1.00
0.337891	1.30
0.337894	0.70
0.337897	0.80
0.337900	0.60
0.337903	0.80
0.337906	0.90
0.337908	1.20
0.337911	1.00
0.337914	0.90
0.337917	0.80
0.337920	0.40
0.337923	0.40
0.337926	1.20
0.337929	1.30
0.337932	1.20
0.337934	1.00
0.337937	0.70
0.337940	1.40
0.337943	0.90
0.337946	0.60
0.337949	1.10
0.337952	1.00
0.337955	0.90
0.337958	0.70
0.337961	1.50
0.337963	1.10
0.337966	1.20
0.337969	0.80
0.337972	0.80
0.337975	0.90
0.337978	1.10
0.337981	0.50
0.337984	0.70
0.337987	0.90
0.337989	0.90
0.337992	0.80
0.337995	1.40
0.337998	1.10
0.338001	1.00
0.338004	0.90
0.338007	0.80
0.338010	0.70
0.338013	0.70
0.338016	0.70
0.338018	0.70
0.338021	0.60
0.338024	0.80
0.338027	0.90
0.338030	0.80
0.338033	1.00
0.338036	1.10
0.338039	1.30
0.338042	1.00
0.338044	0.80
0.338047	0.60
0.338050	1.00
0.338053	0.80
0.338056	0.80
0.338059	0.80
0.338062	0.50
0.338065	0.70
0.338068	0.50
0.338070	0.50
0.338073	0.90
0.338076	1.60
0.338079	0.70
0.338082	1.00
0.338085	0.40
0.338088	0.60
0.338091	0.90
0.338094	0.80
0.338097	0.70
0.338099	0.80
0.338102	0.90
0.338105	0.90
0.338108	1.00
0.338111	0.70
0.338114	0.80
0.338117	1.00
0.338120	0.60
0.338123	0.70
0.338125	0.60
0.338128	1.00
0.338131	0.80
0.338134	0.70
0.338137	0.90
0.338140	1.10
0.338143	1.10
0.338146	0.80
0.338149	1.00
0.338152	1.00
0.338154	0.90
0.338157	0.80
0.338160	1.40
0.338163	1.20
0.338166	1.00
0.338169	1.30
0.338172	0.80
0.338175	0.50
0.338178	1.10
0.338180	1.10
0.338183	0.80
0.338186	1.20
0.338189	0.90
0.338192	0.90
0.338195	1.10
0.338198	0.90
0.338201	1.10
0.338204	0.80
0.338206	1.20
0.338209	0.80
0.338212	1.00
0.338215	1.00
0.338218	1.00
0.338221	0.80
0.338224	1.10
0.338227	0.90
0.338230	0.80
0.338233	0.30
0.338235	1.10
0.338238	1.20
0.338241	1.20
0.338244	0.70
0.338247	1.30
0.338250	0.90
0.338253	1.00
0.338256	0.80
0.338259	1.00
0.338261	1.20
0.338264	1.10
0.338267	1.50
0.338270	0.70
0.338273	0.40
0.338276	1.10
0.338279	1.00
0.338282	1.00
0.338285	1.10
0.338288	1.30
0.338290	0.90
0.338293	0.90
0.338296	0.50
0.338299	1.20
0.338302	0.30
0.338305	1.10
0.338308	1.10
0.338311	0.60
0.338314	0.50
0.338316	1.00
0.338319	1.20
0.338322	0.70
0.338325	0.60
0.338328	0.80
0.338331	1.00
0.338334	1.10
0.338337	1.00
0.338340	1.20
0.338342	1.10
0.338345	1.00
0.338348	0.90
0.338351	0.70
0.338354	1.80
0.338357	0.90
0.338360	1.60
0.338363	1.20
0.338366	0.70
0.338369	1.90
0.338371	1.10
0.338374	0.60
0.338377	0.90
0.338380	0.70
0.338383	0.50
0.338386	0.90
0.338389	0.80
0.338392	0.80
0.338395	1.10
0.338397	1.30
0.338400	1.10
0.338403	1.10
0.338406	0.80
0.338409	1.10
0.338412	1.00
0.338415	1.30
0.338418	1.30
0.338421	1.20
0.338424	0.70
0.338426	1.00
0.338429	1.00
0.338432	0.70
0.338435	0.80
0.338438	1.30
0.338441	1.30
0.338444	1.20
0.338447	1.00
0.338450	0.80
0.338452	0.90
0.338455	1.10
0.338458	0.80
0.338461	0.60
0.338464	1.10
0.338467	1.00
0.338470	0.80
0.338473	0.60
0.338476	0.80
0.338478	0.50
0.338481	1.20
0.338484	1.00
0.338487	1.00
0.338490	0.90
0.338493	1.60
0.338496	1.00
0.338499	1.20
0.338502	0.70
0.338505	0.80
0.338507	0.50
0.338510	0.90
0.338513	1.10
0.338516	0.80
0.338519	1.00
0.338522	1.00
0.338525	1.10
0.338528	0.90
0.338531	0.60
0.338533	1.00
0.338536	1.00
0.338539	1.30
0.338542	1.20
0.338545	1.30
0.338548	1.00
0.338551	0.70
0.338554	1.00
0.338557	0.40
0.338559	1.20
0.338562	0.80
0.338565	1.30
0.338568	1.00
0.338571	0.60
0.338574	0.90
0.338577	0.70
0.338580	1.00
0.338583	0.90
0.338586	2.20
0.338588	1.20
0.338591	0.90
0.338594	1.30
0.338597	0.90
0.338600	1.20
0.338603	0.80
0.338606	0.70
0.338609	0.60
0.338612	0.70
0.338614	0.30
0.338617	0.60
0.338620	0.60
0.338623	1.10
0.338626	0.80
0.338629	1.00
0.338632	1.00
0.338635	1.00
0.338638	0.70
0.338641	0.40
0.338643	0.40
0.338646	1.60
0.338649	1.00
0.338652	0.70
0.338655	1.10
0.338658	1.40
0.338661	0.90
0.338664	1.30
0.338667	1.30
0.338669	0.80
0.338672	1.10
0.338675	0.70
0.338678	0.60
0.338681	0.80
0.338684	0.60
0.338687	0.50
0.338690	1.00
0.338693	0.90
0.338695	0.90
0.338698	0.90
0.338701	0.80
0.338704	1.30
0.338707	0.40
0.338710	0.80
0.338713	0.80
0.338716	0.80
0.338719	1.00
0.338722	1.30
0.338724	1.30
0.338727	1.50
0.338730	0.60
0.338733	1.10
0.338736	1.20
0.338739	0.90
0.338742	1.10
0.338745	0.60
0.338748	1.20
0.338750	1.10
0.338753	0.70
0.338756	1.30
0.338759	1.00
0.338762	1.00
0.338765	0.90
0.338768	1.10
0.338771	1.20
0.338774	0.90
0.338777	1.20
0.338779	0.70
0.338782	0.70
0.338785	0.80
0.338788	1.00
0.338791	1.10
0.338794	1.00
0.338797	0.80
0.338800	1.40
0.338803	1.50
0.338805	1.10
0.338808	0.90
0.338811	0.90
0.338814	0.60
0.338817	1.30
0.338820	0.80
0.338823	1.20
0.338826	1.70
0.338829	0.60
0.338831	0.80
0.338834	1.10
0.338837	0.60
0.338840	0.70
0.338843	1.00
0.338846	1.00
0.338849	1.10
0.338852	1.00
0.338855	1.00
0.338858	1.20
0.338860	1.10
0.338863	1.20
0.338866	0.80
0.338869	0.60
0.338872	1.00
0.338875	0.90
0.338878	0.90
0.338881	1.10
0.338884	1.10
0.338886	0.60
0.338889	0.90
0.338892	0.80
0.338895	1.10
0.338898	0.70
0.338901	0.60
0.338904	1.30
0.338907	1.00
0.338910	0.90
0.338913	0.40
0.338915	1.10
0.338918	1.10
0.338921	0.70
0.338924	0.70
0.338927	0.90
0.338930	1.10
0.338933	1.40
0.338936	0.90
0.338939	0.80
0.338941	0.90
0.338944	1.00
0.338947	0.90
0.338950	0.90
0.338953	0.80
0.338956	1.00
0.338959	1.00
0.338962	0.70
0.338965	1.00
0.338967	1.50
0.338970	0.70
0.338973	1.10
0.338976	0.80
0.338979	1.10
0.338982	0.80
0.338985	0.30
0.338988	1.00
0.338991	1.10
0.338994	0.90
0.338996	1.10
0.338999	0.80
0.339002	0.90
0.339005	1.00
0.339008	0.90
0.339011	1.20
0.339014	0.60
0.339017	0.80
0.339020	0.70
0.339022	0.80
0.339025	1.00
0.339028	0.90
0.339031	1.20
0.339034	1.00
0.339037	0.90
0.339040	0.50
0.339043	0.80
0.339046	1.00
0.339049	1.00
0.339051	0.50
0.339054	0.90
0.339057	1.10
0.339060	1.40
0.339063	1.00
0.339066	1.30
0.339069	1.00
0.339072	1.20
0.339075	1.20
0.339077	1.00
0.339080	1.30
0.339083	0.90
0.339086	0.80
0.339089	1.30
0.339092	0.60
0.339095	1.20
0.339098	1.00
0.339101	1.00
0.339103	1.20
0.339106	1.00
0.339109	1.20
0.339112	0.90
0.339115	0.80
0.339118	0.80
0.339121	1.10
0.339124	0.80
0.339127	1.00
0.339130	1.10
0.339132	1.10
0.339135	1.30
0.339138	0.50
0.339141	1.00
0.339144	0.70
0.339147	1.50
0.339150	0.90
0.339153	0.80
0.339156	1.30
0.339158	1.10
0.339161	0.60
0.339164	1.00
0.339167	0.80
0.339170	0.90
0.339173	0.50
0.339176	1.00
0.339179	0.60
0.339182	0.90
0.339184	1.40
0.339187	0.80
0.339190	1.00
0.339193	1.40
0.339196	0.80
0.339199	0.70
0.339202	0.70
0.339205	1.20
0.339208	0.70
0.339211	0.70
0.339213	1.20
0.339216	1.00
0.339219	0.90
0.339222	0.40
0.339225	1.40
0.339228	0.90
0.339231	0.70
0.339234	1.50
0.339237	1.20
0.339239	0.80
0.339242	0.50
0.339245	0.80
0.339248	1.10
0.339251	1.20
0.339254	0.90
0.339257	1.00
0.339260	1.40
0.339263	1.00
0.339266	0.80
0.339268	1.00
0.339271	0.80
0.339274	1.20
0.339277	0.90
0.339280	0.90
0.339283	1.00
0.339286	0.90
0.339289	0.70
0.339292	1.10
0.339294	0.80
0.339297	0.70
0.339300	0.40
0.339303	0.90
0.339306	0.90
0.339309	1.20
0.339312	1.00
0.339315	1.40
0.339318	0.90
0.339320	1.30
0.339323	0.80
0.339326	1.60
0.339329	1.50
0.339332	1.20
0.339335	1.00
0.339338	0.60
0.339341	0.50
0.339344	1.10
0.339347	0.80
0.339349	0.80
0.339352	0.90
0.339355	0.40
0.339358	0.70
0.339361	0.80
0.339364	0.90
0.339367	1.30
0.339370	0.70
0.339373	0.90
0.339375	1.50
0.339378	0.70
0.339381	1.40
0.339384	0.90
0.339387	1.80
0.339390	1.20
0.339393	1.10
0.339396	1.50
0.339399	0.70
0.339402	1.10
0.339404	1.30
0.339407	1.10
0.339410	1.10
0.339413	0.90
0.339416	1.10
0.339419	1.00
0.339422	0.70
0.339425	1.20
0.339428	0.80
0.339430	0.90
0.339433	0.90
0.339436	1.10
0.339439	0.90
0.339442	1.20
0.339445	0.90
0.339448	1.10
0.339451	0.70
0.339454	1.70
0.339456	0.70
0.339459	0.60
0.339462	1.60
0.339465	0.90
0.339468	1.10
0.339471	0.80
0.339474	1.00
0.339477	1.10
0.339480	0.70
0.339483	1.40
0.339485	1.00
0.339488	0.90
0.339491	0.70
0.339494	0.90
0.339497	1.40
0.339500	0.90
0.339503	0.90
0.339506	0.80
0.339509	0.80
0.339511	1.00
0.339514	1.00
0.339517	1.10
0.339520	1.60
0.339523	0.40
0.339526	0.70
0.339529	0.70
0.339532	1.20
0.339535	1.00
0.339538	1.20
0.339540	0.70
0.339543	1.20
0.339546	0.50
0.339549	1.00
0.339552	1.40
0.339555	1.00
0.339558	0.90
0.339561	1.10
0.339564	0.60
0.339566	0.90
0.339569	1.10
0.339572	1.10
0.339575	0.60
0.339578	1.00
0.339581	0.80
0.339584	1.00
0.339587	0.60
0.339590	0.60
0.339592	0.80
0.339595	1.40
0.339598	0.80
0.339601	0.80
0.339604	0.70
0.339607	0.80
0.339610	0.80
0.339613	0.30
0.339616	0.70
0.339619	1.40
0.339621	1.10
0.339624	0.70
0.339627	1.30
0.339630	1.60
0.339633	1.20
0.339636	1.20
0.339639	1.20
0.339642	0.80
0.339645	1.00
0.339647	0.80
0.339650	1.10
0.339653	1.60
0.339656	1.00
0.339659	1.00
0.339662	1.40
0.339665	0.90
0.339668	0.90
0.339671	0.60
0.339674	0.90
0.339676	1.00
0.339679	0.90
0.339682	1.00
0.339685	0.60
0.339688	1.10
0.339691	1.40
0.339694	0.70
0.339697	1.10
0.339700	1.50
0.339702	1.50
0.339705	0.90
0.339708	1.60
0.339711	1.10
0.339714	0.90
0.339717	0.80
0.339720	0.70
0.339723	0.80
0.339726	1.30
0.339728	0.80
0.339731	1.10
0.339734	1.10
0.339737	1.40
0.339740	1.10
0.339743	0.90
0.339746	1.50
0.339749	1.30
0.339752	1.60
0.339755	0.80
0.339757	1.00
0.339760	1.40
0.339763	1.10
0.339766	0.70
0.339769	1.40
0.339772	1.10
0.339775	0.50
0.339778	0.80
0.339781	0.70
0.339783	1.40
0.339786	1.30
0.339789	1.50
0.339792	1.20
0.339795	0.90
0.339798	0.80
0.339801	1.20
0.339804	1.00
0.339807	0.90
0.339809	0.70
0.339812	0.80
0.339815	0.50
0.339818	1.20
0.339821	0.60
0.339824	0.90
0.339827	1.30
0.339830	0.90
0.339833	0.60
0.339836	0.80
0.339838	1.00
0.339841	0.80
0.339844	0.60
0.339847	1.30
0.339850	0.80
0.339853	0.80
0.339856	1.00
0.339859	1.60
0.339862	1.10
0.339864	0.80
0.339867	1.00
0.339870	1.30
0.339873	1.20
0.339876	1.20
0.339879	0.90
0.339882	0.80
0.339885	1.30
0.339888	1.10
0.339891	0.80
0.339893	0.10
0.339896	1.70
0.339899	1.30
0.339902	1.20
0.339905	1.10
0.339908	1.50
0.339911	1.40
0.339914	1.00
0.339917	0.60
0.339919	0.90
0.339922	1.50
0.339925	0.80
0.339928	0.70
0.339931	0.50
0.339934	0.90
0.339937	0.70
0.339940	0.90
0.339943	1.00
0.339945	1.00
0.339948	0.90
0.339951	1.30
0.339954	0.70
0.339957	1.10
0.339960	0.90
0.339963	1.30
0.339966	1.20
0.339969	0.90
0.339972	0.40
0.339974	1.80
0.339977	1.10
0.339980	1.20
0.339983	1.50
0.339986	1.10
0.339989	1.00
0.339992	0.90
0.339995	1.20
0.339998	1.40
0.340000	1.00
0.340003	1.20
0.340006	1.00
0.340009	1.40
0.340012	1.00
0.340015	1.10
0.340018	1.00
0.340021	1.00
0.340024	0.70
0.340027	0.70
0.340029	0.30
0.340032	1.10
0.340035	1.00
0.340038	1.00
0.340041	0.80
0.340044	1.30
0.340047	0.90
0.340050	0.80
0.340053	1.10
0.340055	1.10
0.340058	0.80
0.340061	1.10
0.340064	1.20
0.340067	1.10
0.340070	1.10
0.340073	0.90
0.340076	1.10
0.340079	1.00
0.340081	1.10
0.340084	1.30
0.340087	0.70
0.340090	1.20
0.340093	1.30
0.340096	0.80
0.340099	0.90
0.340102	0.70
0.340105	0.90
0.340108	0.90
0.340110	1.00
0.340113	1.00
0.340116	1.10
0.340119	0.90
0.340122	1.50
0.340125	0.60
0.340128	1.30
0.340131	1.00
0.340134	1.00
0.340136	0.80
0.340139	0.60
0.340142	0.80
0.340145	0.90
0.340148	0.50
0.340151	0.50
0.340154	0.90
0.340157	0.90
0.340160	1.10
0.340163	1.20
0.340165	0.80
0.340168	1.00
0.340171	0.50
0.340174	0.60
0.340177	1.00
0.340180	1.20
0.340183	0.90
0.340186	0.80
0.340189	0.90
0.340191	0.80
0.340194	1.10
0.340197	1.30
0.340200	0.50
0.340203	0.90
0.340206	1.40
0.340209	0.40
0.340212	1.10
0.340215	0.80
0.340217	1.50
0.340220	1.00
0.340223	0.90
0.340226	0.80
0.340229	0.70
0.340232	0.70
0.340235	1.30
0.340238	1.10
0.340241	1.20
0.340244	0.90
0.340246	1.20
0.340249	1.50
0.340252	0.80
0.340255	0.90
0.340258	1.10
0.340261	1.20
0.340264	0.80
0.340267	0.60
0.340270	0.90
0.340272	0.90
0.340275	1.10
0.340278	0.80
0.340281	1.30
0.340284	0.90
0.340287	0.90
0.340290	1.00
0.340293	1.40
0.340296	1.40
0.340299	1.10
0.340301	0.70
0.340304	0.90
0.340307	1.00
0.340310	1.00
0.340313	1.00
0.340316	1.10
0.340319	1.10
0.340322	1.60
0.340325	1.20
0.340327	0.80
0.340330	0.80
0.340333	1.20
0.340336	0.70
0.340339	1.50
0.340342	1.10
0.340345	1.30
0.340348	0.90
0.340351	1.30
0.340353	1.20
0.340356	1.00
0.340359	1.10
0.340362	1.00
0.340365	0.70
0.340368	1.30
0.340371	0.70
0.340374	1.10
0.340377	0.60
0.340380	0.80
0.340382	1.00
0.340385	0.80
0.340388	0.90
0.340391	0.70
0.340394	1.00
0.340397	1.20
0.340400	1.50
0.340403	0.60
0.340406	1.30
