Wavenumber	Intensity
nm	a. u.
612	3020.52504614286
610	2999.44547385714
608	3008.04093595238
606	3017.61453219048
604	3034.22382990476
602	3033.27478771429
600	3013.716093
598	3009.34732790476
596	3022.47227828571
594	3050.37348566667
592	3111.296925
590	3136.50696104762
588	3104.20788752381
586	3093.15641809524
584	3077.13224785714
582	3080.36613895238
580	3130.64556871429
578	3174.28445190476
576	3196.10451942857
574	3217.7626227619
572	3210.85366614286
570	3216.5930377619
568	3236.57082795238
566	3261.0781887619
564	3297.31239871429
562	3342.35565595238
560	3422.20452347619
558	3520.79850180952
556	3595.93945857143
554	3571.51667690476
552	3475.90949847619
550	3322.02847004762
548	3375.16963485714
546	3442.66544014286
544	3477.88308761905
542	3464.14569428571
540	3388.63232661905
538	3276.12006995238
536	3291.67831252381
534	3276.75196509524
532	3266.39465280952
530	3293.53000947619
528	3348.20030519048
526	3429.43552352381
524	3511.32186642857
522	3559.31714095238
520	3569.36389795238
518	3542.22591495238
516	3502.77962328571
514	3472.1601097619
512	3451.44518128571
510	3405.64175
508	3386.33614552381
506	3392.17800904762
504	3427.55916647619
502	3453.9802347619
500	3452.63535385714
498	3400.817293
496	3363.10185933333
494	3318.89627833333
492	3302.20627233333
490	3328.60255290476
488	3362.11809642857
486	3390.65627066667
484	3407.05254257143
482	3396.73025371429
480	3422.4232577619
478	3495.29232357143
476	3554.92517885714
474	3581.24665157143
472	3570.33494038095
470	3550.86153790476
468	3527.98175242857
466	3508.83766614286
464	3480.06607671429
462	3458.93804790476
460	3435.54857966667
458	3469.42753861905
456	3475.89892033333
454	3474.92163280952
452	3460.52741595238
450	3452.752201
448	3428.65835819048
446	3435.76557171429
444	3431.94653790476
442	3443.94349314286
440	3465.13481733333
438	3471.17464233333
436	3496.69072919048
434	3487.07502238095
432	3475.13690871429
430	3490.20426885714
428	3508.20916552381
426	3534.82799195238
424	3576.58663061905
422	3619.84530971428
420	3657.59953595238
418	3697.25020838095
416	3708.02800238095
414	3720.78877490476
412	3711.42796680952
410	3715.43277371429
408	3695.25985542857
406	3671.83430495238
404	3621.83952314286
402	3585.22311147619
400	3564.59526585714
398	3555.46205609524
396	3590.88158628571
394	3607.80579038095
392	3612.11172271429
390	3565.80994823809
388	3544.21915333333
386	3542.90963709524
384	3584.99381780952
382	3606.13974119048
380	3641.27564771429
378	3605.93973861905
376	3633.62736885714
374	3656.48215152381
372	3688.27837585714
370	3738.59044390476
368	3796.87606804762
366	3870.47711280952
364	3990.19618152381
362	4035.73481819048
360	4048.82052347619
358	3989.22775266667
356	3890.57706952381
354	3802.84179390476
352	3752.18603352381
350	3722.61178228571
348	3756.9232942381
346	3762.77436247619
344	3766.12754042857
342	3742.6400307619
340	3735.14697495238
338	3732.87515357143
336	3754.7049607619
334	3752.02014657143
332	3769.10836933333
330	3799.87439080952
328	3853.17160671429
326	3885.27802514286
324	3878.58483495238
322	3856.68322933333
320	3850.43181433333
318	3865.07599928571
316	3883.29276395238
314	3899.16219961905
312	3905.18413647619
310	3922.30972019048
308	3932.971162
306	3926.10962261905
304	3877.3324462381
302	3854.66836695238
300	3832.78546847619
298	3820.69550709524
296	3794.07048214286
294	3797.80900285714
292	3799.16987890476
290	3852.10190828571
288	3878.31520538095
286	3846.37730547619
284	3895.74805833333
282	3943.03884428571
280	3963.20780938095
278	4008.27662528571
276	4000.27684961905
274	3939.98458090476
272	3976.61277571429
270	3940.84894457143
268	3907.126486
266	3925.0973517619
264	3949.47533561905
262	3952.4558272381
260	3934.85435157143
258	3917.73885561905
256	3913.12887528571
254	3953.15597714286
252	3991.19141666667
250	3992.71563495238
248	3972.23935428571
246	3975.48013452381
244	3978.200457
242	3966.65820495238
240	3946.42385071429
238	3949.84972352381
236	3971.17794052381
234	3998.61044066667
232	4009.49050419048
230	4003.21003404762
228	3990.418845
226	3981.47385709524
224	3982.96658752381
222	3983.63024633333
220	3974.5332847619
218	4017.52173252381
216	4036.58626209524
214	4017.49520928571
212	4019.33867147619
210	4007.40126657143
208	4008.24818466667
206	4003.88424414286
204	4020.61916385777
202	4043.38317057118
200	4072.17626428232
