wavenumber	intensity
cm\+(-1)	a.u.
2277.987	4788.94382169604
2279.916	4504.93621507872
2281.844	4260.87536191203
2283.772	4057.78133427286
2285.701	3894.63927866747
2287.629	3768.61065435525
2289.558	3675.34003291918
2291.486	3609.33433407143
2293.415	3564.38727030155
2295.343	3534.01964091688
2297.272	3511.90607151874
2299.2	3492.26080139063
2301.129	3470.15899252855
2303.057	3441.77545010789
2304.986	3404.52917678046
2306.914	3357.12932938396
2308.843	3299.52536772622
2310.771	3232.77094782181
2312.699	3158.81692875424
2314.628	3080.25332759161
2316.556	3000.02287623631
2318.485	2921.12984525576
2320.413	2846.3669818432
2322.342	2778.08088180812
2324.27	2717.99212699542
2326.199	2667.08142435434
2328.127	2625.54721221793
2330.056	2592.83422568735
2331.984	2567.72681215447
2333.913	2548.49580156655
2335.841	2533.08383735657
2337.77	2519.31153997969
2339.698	2505.08586642161
2341.626	2488.59258013905
2343.555	2468.45676457456
2345.483	2443.85859147034
2347.412	2414.59578778774
2349.34	2381.08905732988
2351.269	2344.33169244164
2353.197	2305.78934120176
2355.126	2267.25999065908
2357.054	2230.70736270578
2358.983	2198.08285871919
2360.911	2171.15179924923
2362.84	2151.33896622294
2364.768	2139.60646048343
2366.697	2136.37383279175
2368.625	2141.48661196158
2370.553	2154.23507934894
2372.482	2173.42079435518
2374.41	2197.4643294488
2376.339	2224.54426187635
2378.267	2252.75496940846
2380.196	2280.26938398222
2382.124	2305.49266797635
2384.053	2327.19378770489
2385.981	2344.60406091794
2387.91	2357.47475244508
2389.838	2366.08941490257
2391.767	2371.23060133147
2393.695	2374.10447455359
2395.624	2376.23037285063
2397.552	2379.30526824552
2399.48	2385.05503765313
2401.409	2395.08540344724
2403.337	2410.745225063
2405.266	2433.01356922732
2407.194	2462.41977690919
2409.123	2499.0027834365
2411.051	2542.31249901855
2412.98	2591.45242256905
2414.908	2645.15915614776
2416.837	2701.9114089242
2418.765	2760.05868585023
2420.694	2817.95834235849
2422.622	2874.10916920155
2424.551	2927.27018048475
2426.479	2976.55475371536
2428.407	3021.4925714285
2430.336	3062.05472849365
2432.264	3098.6406361686
2434.193	3132.02868495443
2436.121	3163.29573319673
2438.05	3193.71310052022
2439.978	3224.6286442761
2441.907	3257.34552793236
2443.835	3293.00837528509
2445.764	3332.5066498191
2447.692	3376.40339315736
2449.621	3424.89506272942
2451.549	3477.80534777138
2453.478	3534.61277455105
2455.406	3594.5089118303
2457.334	3656.48132264003
2459.263	3719.41331259167
2461.191	3782.191179318
2463.12	3843.80918458862
2465.048	3903.46288415877
2466.977	3960.62271342189
2468.905	4015.08171588977
2470.834	4066.97382768114
2472.762	4116.76195773496
2474.691	4165.19796682795
2476.619	4213.25928213937
2478.548	4262.06904261538
2480.476	4312.80815158698
2482.405	4366.62827657851
2484.333	4424.57461635595
2486.261	4487.52616753408
2488.19	4556.15936341948
2490.118	4630.93849460034
2492.047	4712.13348048262
2493.975	4799.86260812065
2495.904	4894.15506876607
2497.832	4995.02577292992
2499.761	5102.55324632037
2501.689	5216.95058055254
2503.618	5338.61953965135
2505.546	5468.17902771093
2507.475	5606.46113860147
2509.403	5754.47078557546
2511.332	5913.30822482937
2513.26	6084.0573656708
2515.188	6267.64629221246
2517.117	6464.68959285843
2519.045	6675.32461072049
2520.974	6899.05534366574
2522.902	7134.6182589889
2524.831	7379.88365237537
2526.759	7631.80437697883
2528.688	7886.42089665288
2530.616	8138.92786958686
2532.545	8383.80311430821
2534.473	8614.99517583393
2536.402	8826.16115387877
2538.33	9010.94233872875
2540.259	9163.26185880576
2542.187	9277.62625859626
2544.115	9349.41190085697
2546.044	9375.11743247889
2547.972	9352.56527384342
2549.901	9281.03808499948
2551.829	9161.34022660401
2553.758	8995.77908217661
2555.686	8788.06639020684
2557.615	8543.14506283106
2559.543	8266.95194840119
2561.472	7966.13125863769
2563.4	7647.71661052166
2565.329	7318.80158974779
2567.257	6986.21928401608
2569.186	6656.25032583144
2571.114	6334.37670111808
2573.042	6025.0951012131
2574.971	5731.79919082721
2576.899	5456.7351709326
2578.828	5201.02981262866
2580.756	4964.78511719043
2582.685	4747.22929145334
2584.613	4546.91014164552
2586.542	4361.91453552312
2588.47	4190.09642356303
2590.399	4029.29610344885
2592.327	3877.5349103983
2594.256	3733.17217034456
2596.184	3595.01482724719
2598.113	3462.37434593483
2600.041	3335.06995161791
2601.969	3213.38163630979
2603.898	3097.96029569374
2605.826	2989.70555483713
2607.755	2889.62406110073
2609.683	2798.682115205
2611.612	2717.66641917032
2613.54	2647.06548303511
2615.469	2586.98198388735
2617.397	2537.08332394667
2619.326	2496.59406346532
2621.254	2464.33012075264
2623.183	2438.77095834136
2625.111	2418.16271794106
2627.04	2400.64269298195
2628.968	2384.3738393485
2630.896	2367.67734706748
2632.825	2349.15166551079
2634.753	2327.76774022915
2636.682	2302.93244566895
2638.61	2274.51507896818
2640.539	2242.83505786407
2642.467	2208.61235300924
2644.396	2172.88538941391
2646.324	2136.90390106925
2648.253	2102.00628765321
2650.181	2069.49223489007
2652.11	2040.50162809512
2654.038	2015.91010119267
2655.967	1996.24999245316
2657.895	1981.66316954881
2659.823	1971.88934790047
2661.752	1966.29040828215
2663.68	1963.90809394982
2665.609	1963.5496034798
2667.537	1963.89323696846
2669.466	1963.60459819971
2671.394	1961.4530393018
2673.323	1956.41811931154
2675.251	1947.77681790297
2677.18	1935.16400833216
2679.108	1918.60109003801
2681.037	1898.49049885925
2682.965	1875.57680460119
2684.894	1850.87801189379
2686.822	1825.59325058051
2688.75	1800.99505680977
2690.679	1778.31573561544
2692.607	1758.63775384388
2694.536	1742.79770497941
2696.464	1731.31215568574
2698.393	1724.33173942134
2700.321	1721.62737768086
2702.25	1722.60970211016
2704.178	1726.37986524749
2706.107	1731.80721355447
2708.035	1737.62698712755
2709.964	1742.54950326432
2711.892	1745.37132022922
2713.821	1745.07874241026
2715.749	1740.93472637321
2717.677	1732.54171508288
2719.606	1719.87503481294
2721.534	1703.28405159207
2723.463	1683.46107867733
2725.391	1661.3808117202
2727.32	1638.21560404912
2729.248	1615.23396333023
2731.177	1593.69107631623
2733.105	1574.72083000956
2735.034	1559.23864105018
2736.962	1547.86344673956
2738.891	1540.86553596309
2740.819	1538.14465281729
2742.748	1539.24018495142
2744.676	1543.37247906542
2746.604	1549.51164629065
2748.533	1556.46786046696
2750.461	1562.99531457806
2752.39	1567.90084134488
2754.318	1570.14782101687
2756.247	1568.94642363264
2758.175	1563.82242596337
2760.104	1554.6587006604
2762.032	1541.7058357304
2763.961	1525.5610025354
2765.889	1507.11692107004
2767.818	1487.48533785358
2769.746	1467.90161457147
2771.675	1449.61863823435
2773.603	1433.7991690257
2775.531	1421.4158640519
2777.46	1413.16754505212
2779.388	1409.41887481938
2781.317	1410.16859233705
2783.245	1415.0490042445
2785.174	1423.35675109365
2787.102	1434.1121907729
2789.031	1446.14229751599
2790.959	1458.17997177463
2792.888	1468.97126442989
2794.816	1477.38135619006
2796.745	1482.49025477616
2798.673	1483.67006662039
2800.602	1480.637288254
2802.53	1473.4757080856
2804.458	1462.62802727444
2806.387	1448.85698284475
2808.315	1433.1793581179
2810.244	1416.77857270823
2812.172	1400.90336016819
2814.101	1386.76121174101
2816.029	1375.41569095859
2817.958	1367.69637120419
2819.886	1364.12904869301
2821.815	1364.89213224237
2823.743	1369.80285981508
2825.672	1378.33443366169
2827.6	1389.66252030184
2829.529	1402.73705490482
2831.457	1416.37313582772
2833.385	1429.35317749001
2835.314	1440.53154552193
2837.242	1448.93270648291
2839.171	1453.83450016696
2841.099	1454.82943472621
2843.028	1451.8588015424
2844.956	1445.21674450946
2846.885	1435.52399634506
2848.813	1423.67359179249
2850.742	1410.75326197662
2852.67	1397.95120140376
2854.599	1386.45331003216
2856.527	1377.34072798231
2858.456	1371.4964400207
2860.384	1369.52893586704
2862.313	1371.71943973629
2864.241	1377.99719555664
2866.169	1387.94488736779
2868.098	1400.83369400868
2870.026	1415.68494428997
2871.955	1431.35306986612
2873.883	1446.62274144957
2875.812	1460.31187384601
2877.74	1471.37169797161
2879.669	1478.97536384361
2881.597	1482.58753335585
2883.526	1482.00905902406
2885.454	1477.39298361094
2887.383	1469.23055182272
2889.311	1458.30848851648
2891.24	1445.641248739
2893.168	1432.38407413217
2895.096	1419.73431639545
2897.025	1408.82947357051
2898.953	1400.65064597763
2900.882	1395.93963484175
2902.81	1395.13672090529
2904.739	1398.34437550471
2906.667	1405.31992661407
2908.596	1415.49771894983
2910.524	1428.03878342173
2912.453	1441.90368309641
2914.381	1455.94223105035
2916.31	1468.99234807549
2918.238	1479.97956628618
2920.167	1488.00865217145
2922.095	1492.43952086367
2924.023	1492.94098107978
2925.952	1489.51776880878
2927.88	1482.50863184287
2929.809	1472.55571839736
2931.737	1460.54798734153
2933.666	1447.5435836184
2935.594	1434.67791966572
2937.523	1423.06541852239
2939.451	1413.70340343941
2941.38	1407.38641780122
2943.308	1404.63834628863
2945.237	1405.66816281697
2947.165	1410.3530863836
2949.094	1418.25055875016
2951.022	1428.63797157962
2952.95	1440.57667898102
2954.879	1452.99473980504
2956.807	1464.78122197354
2958.736	1474.88390681055
2960.664	1482.40193984319
2962.593	1486.66541055714
2964.521	1487.29496935814
2966.45	1484.23630856883
2968.378	1477.7664978996
2970.307	1468.47158756078
2972.235	1457.1973659388
2974.164	1444.97747112598
2976.092	1432.94500804549
2978.021	1422.23524782889
2979.949	1413.88776112965
2981.877	1408.75639558132
2983.806	1407.43484446337
2985.734	1410.2042255232
2987.663	1417.00720952266
2989.591	1427.45096838591
2991.52	1440.83874723021
2993.448	1456.22741426281
2995.377	1472.50611742859
2997.305	1488.48936741221
2999.234	1503.01662815423
3001.162	1515.04993456627
3003.091	1523.76122079954
3005.019	1528.6019173201
3006.948	1529.34888636882
3008.876	1526.12278385311
3010.804	1519.37728863958
3012.733	1509.86012628667
3014.661	1498.54922078305
3016.59	1486.56942898497
3018.518	1475.09696676428
3020.447	1465.25968196218
3022.375	1458.04167774741
3024.304	1454.20041128289
3026.232	1454.20331934776
3028.161	1458.18934682983
3030.089	1465.95861944335
3032.018	1476.99109153846
3033.946	1490.49251993447
3035.875	1505.46377771193
3037.803	1520.78752792721
3039.731	1535.32479692831
3041.66	1548.01314696534
3043.588	1557.95801982905
3045.517	1564.5094180111
3047.445	1567.31735611147
3049.374	1566.36134412594
3051.302	1561.95139880807
3053.231	1554.70052773048
3055.159	1545.47108285746
3057.088	1535.29962595898
3059.016	1525.30679434698
3060.945	1516.59994375287
3062.873	1510.17696509264
3064.802	1506.83957012448
3066.73	1507.12352625791
3068.658	1511.251862883
3070.587	1519.11509563266
3072.515	1530.28019056044
3074.444	1544.02751687419
3076.372	1559.41262704094
3078.301	1575.34756383992
3080.229	1590.69470922758
3082.158	1604.36510469898
3084.086	1615.41278079407
3086.015	1623.11696865141
3087.943	1627.04510076321
3089.872	1627.09115299427
3091.8	1623.4859946356
3093.729	1616.77881645529
3095.657	1607.79119213565
3097.585	1597.54768265492
3099.514	1587.18891367127
3101.442	1577.87456885217
3103.371	1570.68461685229
3105.299	1566.52725045148
3107.228	1566.06144864626
3109.156	1569.64082424423
3111.085	1577.28359726098
3113.013	1588.671294127
3114.942	1603.17630644914
3116.87	1619.91596256249
3118.799	1637.82848357593
3120.727	1655.76430945848
3122.656	1672.58495261954
3124.584	1687.26088135191
3126.512	1698.96001069183
3128.441	1707.11917827345
3130.369	1711.49243985999
3132.298	1712.17200906024
3134.226	1709.58001791828
3136.155	1704.43178778066
3138.083	1697.67375712233
3140.012	1690.40140325718
3141.94	1683.76422904743
3143.869	1678.86601370144
3145.797	1676.6689502037
3147.726	1677.90997294662
3149.654	1683.03654361643
3151.583	1692.16749890543
3153.511	1705.08241206802
3155.439	1721.24046582314
3157.368	1739.82728724454
3159.296	1759.8257751376
3161.225	1780.10486568423
3163.153	1799.51861322121
3165.082	1817.00704637765
3167.01	1831.690076154
3168.939	1842.94629976992
3170.867	1850.46981559462
3172.796	1854.30003285777
3174.724	1854.82176614493
3176.653	1852.73545182371
3178.581	1848.99989317189
3180.51	1844.75231217384
3182.438	1841.21245423284
3184.366	1839.57888698448
3186.295	1840.92633436857
3188.223	1846.11282990733
3190.152	1855.70466146155
3192.08	1869.92558120007
3194.009	1888.63469599601
3195.937	1911.33501036758
3197.866	1937.21197541627
3199.794	1965.19882769935
3201.723	1994.0632027495
3203.651	2022.50767754331
3205.58	2049.27569336068
3207.508	2073.2538403225
3209.437	2093.56178978632
3211.365	2109.62221638526
3213.293	2121.20476868047
3215.222	2128.44037968398
3217.15	2131.80476450553
3219.079	2132.07261212568
3221.007	2130.24651214842
3222.936	2127.46684578717
3224.864	2124.91052283343
3226.793	2123.6874181604
3228.721	2124.74356601337
3230.65	2128.77958761865
3232.578	2136.19150533907
3234.507	2147.03914687936
3236.435	2161.04493298838
3238.364	2177.62317954044
3240.292	2195.93736056754
3242.22	2214.98030658925
3244.149	2233.67026909294
3246.077	2250.95434782993
3248.006	2265.91008133813
3249.934	2277.83610797174
3251.863	2286.32371040178
3253.791	2291.30268714203
3255.72	2293.05721258471
3257.648	2292.20996255673
3259.577	2289.67556970649
3261.505	2286.58718953984
3263.434	2284.20236528496
3265.362	2283.79626457947
3267.291	2286.55155356391
3269.219	2293.45456352331
3271.147	2305.20694997121
3273.076	2322.16077558053
3275.004	2344.28296949908
3276.933	2371.15259229749
3278.861	2401.99148335422
3280.79	2435.72593228568
3282.718	2471.07425453364
3284.647	2506.65280775357
3286.575	2541.09127101774
3288.504	2573.14708162409
3290.432	2601.8088763605
3292.361	2626.37963175829
3294.289	2646.53187954594
3296.218	2662.32975386657
3298.146	2674.21550753714
3300.074	2682.96127069084
3302.003	2689.58994539261
3303.931	2695.27196003826
3305.86	2701.2068939952
3307.788	2708.500515427
3309.717	2718.04840487536
3311.645	2730.43699108445
3313.574	2745.87151433055
3315.502	2764.13825080147
3317.431	2784.60545144161
3319.359	2806.26410631753
3321.288	2827.80612216476
3323.216	2847.73409929344
3325.145	2864.49391359651
3327.073	2876.61901963321
3329.001	2882.87400804953
3330.93	2882.38461849314
3332.858	2874.74218453519
3334.787	2860.07233330715
3336.715	2839.06055049176
3338.644	2812.93073819163
3340.572	2783.37685861516
3342.501	2752.45184447284
3344.429	2722.42182225072
3346.358	2695.59700121527
3348.286	2674.15303088254
3350.215	2659.95798807028
3352.143	2654.42027154619
3354.072	2658.37150697769
3356	2671.99615267094
3357.928	2694.81600689593
3359.857	2725.73350354915
3361.785	2763.13287294399
3363.714	2805.03331747895
3365.642	2849.28370748596
3367.571	2893.78432930143
3369.499	2936.71826136191
3371.428	2976.77328903804
3373.356	3013.33507365695
3375.285	3046.63363230961
3377.213	3077.82800909446
3379.142	3109.01815320983
3381.07	3143.17818471396
3382.999	3184.01105646925
3384.927	3235.73068103488
3386.855	3302.78342513873
3388.784	3389.52602879303
3390.712	3499.88106912869
3392.641	3636.99372226142
3394.569	3802.91454262221
3396.498	3998.33216180791
3398.426	4222.37722364394
3400.355	4472.51466712423
3402.283	4744.53591610381
3404.212	5032.65601074537
3406.14	5329.71367524995
3408.069	5627.46525846033
3409.997	5916.95691545339
3411.926	6188.95379626865
3413.854	6434.40078387007
3415.782	6644.88679212959
3417.711	6813.08399042385
3419.639	6933.13462336197
3421.568	7000.96126106814
3423.496	7014.48113170789
3425.425	6973.71131921009
3427.353	6880.75862688404
3429.282	6739.69532075724
3431.21	6556.32925741184
3433.139	6337.88356383061
3435.067	6092.60661365428
3436.996	5829.33715917929
3438.924	5557.05186353814
3440.853	5284.42299171912
3442.781	5019.41265696969
3444.709	4768.92690960354
3446.638	4538.54835027853
3448.566	4332.36020415722
3450.495	4152.86833579393
3452.423	4001.02098908243
3454.352	3876.31958079688
3456.28	3777.00811009776
3458.209	3700.32405845625
3460.137	3642.79034466116
3462.066	3600.52615890622
3463.994	3569.55439897024
3465.923	3546.08491810521
3467.851	3526.75570082507
3469.78	3508.81814191703
3471.708	3490.25747137782
3473.636	3469.84465063972
3475.565	3447.12135298024
3477.493	3422.32453726703
3479.422	3396.26127710465
3481.35	3370.14763458031
3483.279	3345.4272758109
3485.207	3323.58612213298
3487.136	3305.97862870371
3489.064	3293.6793945251
3490.993	3287.37093564614
3492.921	3287.27486706776
3494.85	3293.12975487098
3496.778	3304.21485359681
3498.707	3319.41516203539
3500.635	3337.32000648698
3502.563	3356.34493117815
3504.492	3374.86520450856
3506.42	3391.34881689978
3508.349	3404.47744347269
3510.277	3413.24538101224
3512.206	3417.02877858919
3514.134	3415.62034215877
3516.063	3409.22784545432
3517.991	3398.43794780123
3519.92	3384.1497377505
3521.848	3367.48485345919
3523.777	3349.68278905226
3525.705	3331.9909560694
3527.634	3315.55917697577
3529.562	3301.34756346149
3531.49	3290.05526523167
3533.419	3282.07551445559
3535.347	3277.47993182591
3537.276	3276.03242492876
3539.204	3277.23042923887
3541.133	3280.36893593631
3543.061	3284.62090857035
3544.99	3289.1264570776
3546.918	3293.08260148289
3548.847	3295.82564541061
3550.775	3296.8990552718
3552.704	3296.10121064842
3554.632	3293.50931245856
3556.561	3289.47793032015
3558.489	3284.61294240534
3560.417	3279.72377142378
3562.346	3275.7586657973
3564.274	3273.72916268101
3566.203	3274.63068919727
3568.131	3279.36645131573
3570.06	3288.68132263586
3571.988	3303.1114285589
3573.917	3322.95362436101
3575.845	3348.25722707379
3577.774	3378.83834593447
3579.702	3414.31514143558
3581.631	3454.16050214556
3583.559	3497.76711674923
3585.488	3544.51886038575
3587.416	3593.86189259481
3589.344	3645.36891509445
3591.273	3698.79064803836
3593.201	3754.08969310353
3595.13	3811.45345955926
3597.058	3871.28460271009
3598.987	3934.16931057105
3600.915	4000.8256158537
3602.844	4072.035555097
3604.772	4148.56631366647
3606.701	4231.08638333993
3608.629	4320.08315534169
3610.558	4415.78825535453
3612.486	4518.11632045919
3614.415	4626.62188307551
3616.343	4740.47765903186
3618.271	4858.47595526897
3620.2	4979.05325007287
3622.128	5100.33638940344
3624.057	5220.20741125837
3625.985	5336.38286044803
3627.914	5446.50266484547
3629.842	5548.22325378176
3631.771	5639.30961670554
3633.699	5717.72139772697
3635.628	5781.688840802
3637.556	5829.77535870703
3639.485	5860.92459885726
3641.413	5874.49101696362
3643.342	5870.2540461141
3645.27	5848.4168778413
3647.198	5809.59158742432
3649.127	5754.77279820801
3651.055	5685.30227761047
3652.984	5602.82680729894
3654.912	5509.25141331584
3656.841	5406.68963983474
3658.769	5297.4120760559
3660.698	5183.79387668151
3662.626	5068.26162480871
3664.555	4953.2396314618
3666.483	4841.0956884015
3668.412	4734.08640629794
3670.34	4634.30256874233
3672.269	4543.61537840657
3674.197	4463.62500743573
3676.125	4395.61341613762
3678.054	4340.50388988307
3679.982	4298.83008168215
3681.911	4270.71746421572
3683.839	4255.87993493064
3685.768	4253.63385063372
3687.696	4262.93099293566
3689.625	4282.41091379159
3691.553	4310.47184314264
3693.482	4345.35794734042
3695.41	4385.25931727767
3697.339	4428.41976033709
3699.267	4473.24639316018
3701.196	4518.414295933
3703.124	4562.95918616187
3705.052	4606.35126381244
3706.981	4648.54409630733
3708.909	4689.9936360212
3710.838	4731.64413709875
3712.766	4774.87976546322
3714.695	4821.44294490539
3716.623	4873.32279766052
3718.552	4932.61925124745
3720.48	5001.39032570214
3722.409	5081.49163101442
3724.337	5174.41806384456
3726.266	5281.15800273397
3728.194	5402.06991471996
3730.123	5536.79020663765
3732.051	5684.1794361416
3733.979	5842.31174399865
3735.908	6008.50972581734
3737.836	6179.42410518489
3739.765	6351.15469724348
3741.693	6519.40646262264
3743.622	6679.67213642676
3745.55	6827.43114087403
3747.479	6958.35338098343
3749.407	7068.49616095726
3751.336	7154.48287168459
3753.264	7213.65325852321
3755.193	7244.17690105778
3757.121	7245.12389332285
3759.05	7216.48943682898
3760.978	7159.17195741557
3762.906	7074.90722769027
3764.835	6966.16362141573
3766.763	6836.00586578441
3768.692	6687.93634556746
3770.62	6525.72404594153
3772.549	6353.23154454874
3774.477	6174.25007714551
3776.406	5992.35165609699
3778.334	5810.76561495108
3780.263	5632.28492174423
3782.191	5459.20531195191
3784.12	5293.2979163411
3786.048	5135.8137764997
3787.977	4987.51661481605
3789.905	4848.73859346646
3791.833	4719.45266001085
3793.762	4599.35449439693
3795.69	4487.94705671519
3797.619	4384.62125499942
3799.547	4288.72723489647
3801.476	4199.63213180243
3803.404	4116.76169113385
3805.333	4039.62481173854
3807.261	3967.8216590651
3809.19	3901.03739842994
3811.118	3839.02470657133
3813.047	3781.57895409816
3814.975	3728.5102706524
3816.904	3679.61660480793
3818.832	3634.66140497982
3820.76	3593.3587415879
3822.689	3555.36765578066
3824.617	3520.29636432251
3826.546	3487.7157885656
3828.474	3457.18081877087
3830.403	3428.25687084069
3832.331	3400.54871627579
3834.26	3373.72831526249
3836.188	3347.55847296216
3838.117	3321.90955375358
3840.045	3296.7671807806
3841.974	3272.22974697174
3843.902	3248.49557896301
3845.831	3225.84062781894
3847.759	3204.58851063608
3849.688	3185.07550447662
3851.616	3167.61362517834
3853.544	3152.45515863397
3855.473	3139.76192929718
3857.401	3129.58219781331
3859.33	3121.83741335638
3861.258	3116.32016818864
3863.187	3112.70369318813
3865.115	3110.56218647404
3867.044	3109.40027896481
3868.972	3108.68910142235
3870.901	3107.90580428469
3872.829	3106.57305075321
3874.758	3104.29498590093
3876.686	3100.78648233019
3878.615	3095.89304992158
3880.543	3089.59962113524
3882.471	3082.02741042473
3884.4	3073.41910814212
3886.328	3064.11371061589
3888.257	3054.51321540268
3890.185	3045.04414072211
3892.114	3036.11729504739
3894.042	3028.08938447662
3895.971	3021.22988682657
3897.899	3015.69615594065
3899.828	3011.51898843938
3901.756	3008.59995277788
3903.685	3006.72072973113
3905.613	3005.56363769251
3907.542	3004.74151121036
3909.47	3003.83425664177
3911.398	3002.42880022821
3913.327	3000.15882604523
3915.255	2996.74070321908
3917.184	2992.00232431087
3919.112	2985.90219221677
3921.041	2978.53694768209
3922.969	2970.13654863187
3924.898	2961.04740630507
3926.826	2951.70485512879
3928.755	2942.59728853363
3930.683	2934.22504667114
3932.612	2927.05762695841
3934.54	2921.49296074496
3936.469	2917.82234277755
3938.397	2916.20412704135
3940.325	2916.64855337078
3942.254	2919.01510873521
3944.182	2923.0227388652
3946.111	2928.27210492363
3948.039	2934.2780244463
3949.968	2940.50933854653
3951.896	2946.43278759381
3953.825	2951.55711388011
3955.753	2955.47357508459
3957.682	2957.88935085465
3959.61	2958.65093162145
3961.539	2957.75544190722
3963.467	2955.34889534012
3965.396	2951.71151472867
3967.324	2947.23137897212
3969.252	2942.36868076734
3971.181	2937.61370544812
3973.109	2933.44219908974
3975.038	2930.2720336512
3976.966	2928.42497641254
3978.895	2928.09693787202
3980.823	2929.33934317756
3982.752	2932.05330956013
3984.68	2935.99719913366
3986.609	2940.80694922227
3988.537	2946.02746249967
3990.466	2951.15236433104
3992.394	2955.668690177
3994.323	2959.10261740682
3996.251	2961.06224353564
3998.179	2961.27364785515
4000.108	2959.60703666453
4002.036	2956.09061626961
4003.965	2950.91089052547
4005.893	2944.39925052496
4007.822	2937.00591208922
4009.75	2929.26335914741
4011.679	2921.74237209867
4013.607	2915.00437938572
4015.536	2909.55420969716
4017.464	2905.79731083301
4019.393	2904.00513888163
4021.321	2904.29173784826
4023.25	2906.60358295687
4025.178	2910.72363115483
4027.106	2916.28930655596
4029.035	2922.82295107739
4030.963	2929.77219453008
4032.892	2936.55683694828
4034.82	2942.6182638382
4036.749	2947.46718245941
4038.677	2950.72559532389
4040.606	2952.15940594852
4042.534	2951.69884147532
4044.463	2949.44491021057
4046.391	2945.66130142584
4048.32	2940.75237828959
4050.248	2935.22910602666
4052.177	2929.66579403392
4054.105	2924.65132344625
4056.033	2920.73901200522
4057.962	2918.39939414904
4059.89	2917.97995443526
4061.819	2919.6752665046
4063.747	2923.51010728982
4065.676	2929.33701208646
4067.604	2936.84850458206
4069.533	2945.60298222378
4071.461	2955.06206870259
4073.39	2964.63626203776
4075.318	2973.73499322109
4077.247	2981.81682810306
4079.175	2988.43552735622
4081.104	2993.27802794481
4083.032	2996.19109519149
4084.96	2997.19435898206
4086.889	2996.47860866587
4088.817	2994.38947964788
4090.746	2991.39791293559
4092.674	2988.05990017373
4094.603	2984.96894406194
4096.531	2982.70528882553
4098.46	2981.78625390168
4100.388	2982.6219121248
4102.317	2985.47989904683
4104.245	2990.46236127875
4106.174	2997.49701533014
4108.102	3006.34308289468
4110.031	3016.61159695663
4111.959	3027.79834426106
4113.888	3039.32662878265
4115.816	3050.59620041585
4117.745	3061.03416521693
4119.673	3070.14352345676
4121.602	3077.54518417507
4123.53	3083.00986266277
4125.458	3086.47713271007
4127.387	3088.06000456368
4129.315	3088.0346383202
4131.244	3086.81607494801
4133.172	3084.92206436257
4135.101	3082.92808948423
4137.029	3081.41743967531
4138.958	3080.93061174996
4140.886	3081.91837544981
4142.814	3084.7025277896
4144.743	3089.44770368147
4146.671	3096.14666492224
4148.6	3104.6203368384
4150.528	3114.53260025914
4152.457	3125.41858398328
4154.385	3136.72404755492
4156.314	3147.85249483318
4158.242	3158.21599676726
4160.171	3167.28538361785
4162.099	3174.63551981371
4164.028	3179.98179414686
4165.956	3183.20470817411
4167.885	3184.36046229171
4169.813	3183.67663498242
4171.742	3181.53332385501
4173.67	3178.43135838522
4175.599	3174.95029755368
4177.527	3171.69979652511
4179.456	3169.26849070067
4181.384	3168.17475475229
4183.313	3168.82353085586
4185.241	3171.47289842238
4187.169	3176.21322200437
4189.098	3182.96063638604
4191.026	3191.4654004916
4192.955	3201.33437978537
4194.883	3212.06570917581
4196.812	3223.09264840409
4198.74	3233.8328584269
4200.668	3243.73886731108
4202.597	3252.34539683514
4204.525	3259.30949445361
4206.454	3264.44003588427
4208.382	3267.71407797029
4210.311	3269.27867115989
4212.239	3269.4379890494
4214.168	3268.62689197386
4216.096	3267.3732047013
4218.025	3266.25195531041
4219.953	3265.83551056983
4221.882	3266.64389377645
4223.81	3269.09955418596
4225.739	3273.49047451085
4227.667	3279.94478743544
4229.596	3288.41908516931
4231.524	3298.70143241136
4233.453	3310.42883335938
4235.381	3323.11766552894
4237.31	3336.20448316166
4239.238	3349.09370591674
4241.167	3361.20812020861
4243.095	3372.03788120038
4245.023	3381.18383338162
4246.952	3388.39145549196
4248.88	3393.57253928277
4250.809	3396.81276217619
4252.737	3398.3645211136
4254.666	3398.62565523943
4256.594	3398.10589051072
4258.522	3397.38388659555
4260.451	3397.05856588646
4262.379	3397.69888776862
4264.308	3399.79635725404
4266.236	3403.72431519891
4268.165	3409.70746859123
4270.093	3417.80423460362
4272.022	3427.90336739533
4273.95	3439.73510700215
4275.879	3452.8958407365
4277.807	3466.88410661745
4279.736	3481.14479515924
4281.664	3495.11770393224
4283.593	3508.28622893423
4285.521	3520.22196976851
4287.45	3530.62138251703
4289.378	3539.33130437304
4291.307	3546.3611382872
4293.235	3551.88064126533
4295.164	3556.20350727021
4297.092	3559.75816771396
4299.021	3563.04834331792
4300.949	3566.60677502702
4302.877	3570.94616158623
4304.806	3576.51158535343
4306.734	3583.6385935805
4308.663	3592.5206289293
4310.591	3603.18871036574
4312.52	3615.50522113661
4314.448	3629.17245326346
4316.376	3643.75529091565
4318.305	3658.71619643579
4320.233	3673.45959697432
4322.162	3687.38194803898
4324.09	3699.92324345781
4326.019	3710.6155932205
4327.947	3719.12471481385
4329.876	3725.28076173654
4331.804	3729.09579646445
4333.733	3730.76632980393
4335.661	3730.66060017504
4337.59	3729.29154906083
4339.518	3727.27765408148
4341.447	3725.29480685852
4343.375	3724.02318215439
4345.304	3724.09347338905
4347.232	3726.03693122853
4349.161	3730.24333125463
4351.089	3736.93033999596
